season,team_id,team,team_season_id,snapshot_date,checkpoint_pct,dataset_role,made_playoffs,season_pct,points_per_game,win_pct,goal_diff_per_game,last_5_points,last_5_goal_diff,points_rank_pct,points_gap_to_cutline,playoff_share,games_played,scheduled_games,games_remaining,league_teams,playoff_spots,points,match_points,points_adjustment,wins,draws,losses,goals_for,goals_against,goal_diff,cutline_points,last_5_games,last_match_date,baseline_top_k,source_url
2023,15366,North Carolina Courage,2023_15366,2023-05-27,0.4,train,Yes,0.4090909090909091,1.5555555555555556,0.4444444444444444,0.0,11,3,0.45454545454545453,0,0.5,9,22,13,12,6,14,14,0,4,2,3,10,10,0,14,5,2023-05-27,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15363,OL Reign,2023_15363,2023-05-27,0.4,train,Yes,0.4090909090909091,1.7777777777777777,0.5555555555555556,0.6666666666666666,7,1,0.13636363636363635,2,0.5,9,22,13,12,6,16,16,0,5,1,3,17,11,6,14,5,2023-05-27,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,21422,Angel City FC,2023_21422,2023-05-27,0.4,train,Yes,0.4090909090909091,1.0,0.2222222222222222,-0.5555555555555556,5,-3,0.8181818181818182,-5,0.5,9,22,13,12,6,9,9,0,2,3,4,12,17,-5,14,5,2023-05-27,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15364,Gotham FC,2023_15364,2023-05-27,0.4,train,Yes,0.36363636363636365,2.0,0.625,0.5,10,3,0.13636363636363635,2,0.5,8,22,14,12,6,16,16,0,5,1,2,11,7,4,14,5,2023-05-21,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,18206,Orlando Pride,2023_18206,2023-05-27,0.4,train,No,0.4090909090909091,1.1111111111111112,0.3333333333333333,-0.6666666666666666,10,3,0.6818181818181818,-4,0.5,9,22,13,12,6,10,10,0,3,1,5,7,13,-6,14,5,2023-05-27,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15365,Washington Spirit,2023_15365,2023-05-27,0.4,train,No,0.36363636363636365,1.875,0.5,0.5,8,2,0.36363636363636365,1,0.5,8,22,14,12,6,15,15,0,4,3,1,11,7,4,14,5,2023-05-20,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,20905,Racing Louisville FC,2023_20905,2023-05-27,0.4,train,No,0.4090909090909091,1.1111111111111112,0.2222222222222222,0.1111111111111111,7,3,0.6818181818181818,-4,0.5,9,22,13,12,6,10,10,0,2,4,3,12,11,1,14,5,2023-05-27,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,17346,Houston Dash,2023_17346,2023-05-27,0.4,train,No,0.4090909090909091,1.3333333333333333,0.3333333333333333,-0.2222222222222222,6,-3,0.5454545454545454,-2,0.5,9,22,13,12,6,12,12,0,3,3,3,7,9,-2,14,5,2023-05-26,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,20907,Kansas City Current,2023_20907,2023-05-27,0.4,train,No,0.4090909090909091,0.6666666666666666,0.2222222222222222,-1.0,3,-5,1.0,-8,0.5,9,22,13,12,6,6,6,0,2,0,7,9,18,-9,14,5,2023-05-26,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15360,Chicago Red Stars,2023_15360,2023-05-27,0.4,train,No,0.4090909090909091,0.7777777777777778,0.2222222222222222,-1.1111111111111112,4,-7,0.9090909090909091,-7,0.5,9,22,13,12,6,7,7,0,2,1,6,12,22,-10,14,5,2023-05-27,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,21423,San Diego Wave FC,2023_21423,2023-06-11,0.5,train,Yes,0.5,1.8181818181818181,0.5454545454545454,0.5454545454545454,11,6,0.045454545454545456,3,0.5,11,22,11,12,6,20,20,0,6,2,3,17,11,6,17,5,2023-06-09,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15362,Portland Thorns FC,2023_15362,2023-06-11,0.5,train,Yes,0.5,1.7272727272727273,0.45454545454545453,1.0909090909090908,7,3,0.22727272727272727,2,0.5,11,22,11,12,6,19,19,0,5,4,2,26,14,12,17,5,2023-06-11,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15366,North Carolina Courage,2023_15366,2023-06-11,0.5,train,Yes,0.5,1.5454545454545454,0.45454545454545453,0.36363636363636365,10,6,0.45454545454545453,0,0.5,11,22,11,12,6,17,17,0,5,2,4,15,11,4,17,5,2023-06-10,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15363,OL Reign,2023_15363,2023-06-11,0.5,train,Yes,0.5,1.7272727272727273,0.5454545454545454,0.45454545454545453,6,-2,0.22727272727272727,2,0.5,11,22,11,12,6,19,19,0,6,1,4,19,14,5,17,5,2023-06-10,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,21422,Angel City FC,2023_21422,2023-06-11,0.5,train,Yes,0.5,0.8181818181818182,0.18181818181818182,-0.6363636363636364,1,-6,0.9545454545454546,-8,0.5,11,22,11,12,6,9,9,0,2,3,6,14,21,-7,17,5,2023-06-10,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15364,Gotham FC,2023_15364,2023-06-11,0.5,train,Yes,0.5,1.6363636363636365,0.45454545454545453,0.2727272727272727,6,2,0.36363636363636365,1,0.5,11,22,11,12,6,18,18,0,5,3,3,13,10,3,17,5,2023-06-11,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,18206,Orlando Pride,2023_18206,2023-06-11,0.5,train,No,0.5,1.1818181818181819,0.36363636363636365,-0.5454545454545454,7,0,0.6363636363636364,-4,0.5,11,22,11,12,6,13,13,0,4,1,6,10,16,-6,17,5,2023-06-11,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15365,Washington Spirit,2023_15365,2023-06-11,0.5,train,No,0.5,1.8181818181818181,0.45454545454545453,0.45454545454545453,8,1,0.045454545454545456,3,0.5,11,22,11,12,6,20,20,0,5,5,1,15,10,5,17,5,2023-06-10,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,20905,Racing Louisville FC,2023_20905,2023-06-11,0.5,train,No,0.5,1.0909090909090908,0.18181818181818182,0.09090909090909091,8,4,0.7272727272727273,-5,0.5,11,22,11,12,6,12,12,0,2,6,3,13,12,1,17,5,2023-06-09,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,17346,Houston Dash,2023_17346,2023-06-11,0.5,train,No,0.5,1.4545454545454546,0.36363636363636365,0.0,10,2,0.5454545454545454,-1,0.5,11,22,11,12,6,16,16,0,4,4,3,10,10,0,17,5,2023-06-11,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,20907,Kansas City Current,2023_20907,2023-06-11,0.5,train,No,0.5,0.8181818181818182,0.2727272727272727,-0.8181818181818182,3,-6,0.9545454545454546,-8,0.5,11,22,11,12,6,9,9,0,3,0,8,11,20,-9,17,5,2023-06-10,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15360,Chicago Red Stars,2023_15360,2023-06-11,0.5,train,No,0.5,0.9090909090909091,0.2727272727272727,-1.2727272727272727,6,-10,0.8181818181818182,-7,0.5,11,22,11,12,6,10,10,0,3,1,7,14,28,-14,17,5,2023-06-10,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,21423,San Diego Wave FC,2023_21423,2023-07-01,0.6,train,Yes,0.6363636363636364,1.4285714285714286,0.42857142857142855,0.21428571428571427,4,-2,0.45454545454545453,0,0.5,14,22,8,12,6,20,20,0,6,2,6,19,16,3,20,5,2023-07-01,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15362,Portland Thorns FC,2023_15362,2023-07-01,0.6,train,Yes,0.6363636363636364,1.7857142857142858,0.5,1.0,9,2,0.09090909090909091,5,0.5,14,22,8,12,6,25,25,0,7,4,3,33,19,14,20,5,2023-07-01,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15366,North Carolina Courage,2023_15366,2023-07-01,0.6,train,Yes,0.6363636363636364,1.8571428571428572,0.5714285714285714,0.6428571428571429,12,9,0.0,6,0.5,14,22,8,12,6,26,26,0,8,2,4,20,11,9,20,5,2023-07-01,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15363,OL Reign,2023_15363,2023-07-01,0.6,train,Yes,0.6363636363636364,1.7142857142857142,0.5,0.42857142857142855,8,0,0.18181818181818182,4,0.5,14,22,8,12,6,24,24,0,7,3,4,23,17,6,20,5,2023-07-01,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,21422,Angel City FC,2023_21422,2023-07-01,0.6,train,Yes,0.5909090909090909,1.0,0.23076923076923078,-0.46153846153846156,4,-4,0.9545454545454546,-7,0.5,13,22,9,12,6,13,13,0,3,4,6,16,22,-6,20,5,2023-06-25,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15364,Gotham FC,2023_15364,2023-07-01,0.6,train,Yes,0.5909090909090909,1.6153846153846154,0.46153846153846156,0.15384615384615385,5,-2,0.36363636363636365,1,0.5,13,22,9,12,6,21,21,0,6,3,4,15,13,2,20,5,2023-06-25,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,18206,Orlando Pride,2023_18206,2023-07-01,0.6,train,No,0.6363636363636364,1.1428571428571428,0.35714285714285715,-0.5,6,-1,0.6818181818181818,-4,0.5,14,22,8,12,6,16,16,0,5,1,8,14,21,-7,20,5,2023-07-01,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15365,Washington Spirit,2023_15365,2023-07-01,0.6,train,No,0.6363636363636364,1.6428571428571428,0.42857142857142855,0.07142857142857142,7,-3,0.2727272727272727,3,0.5,14,22,8,12,6,23,23,0,6,5,3,20,19,1,20,5,2023-07-01,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,20905,Racing Louisville FC,2023_20905,2023-07-01,0.6,train,No,0.6363636363636364,1.1428571428571428,0.21428571428571427,0.14285714285714285,6,1,0.6818181818181818,-4,0.5,14,22,8,12,6,16,16,0,3,7,4,17,15,2,20,5,2023-07-01,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,17346,Houston Dash,2023_17346,2023-07-01,0.6,train,No,0.6363636363636364,1.2857142857142858,0.2857142857142857,-0.07142857142857142,6,1,0.5454545454545454,-2,0.5,14,22,8,12,6,18,18,0,4,6,4,10,11,-1,20,5,2023-07-01,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,20907,Kansas City Current,2023_20907,2023-07-01,0.6,train,No,0.6363636363636364,1.0714285714285714,0.35714285714285715,-0.5714285714285714,9,1,0.8181818181818182,-5,0.5,14,22,8,12,6,15,15,0,5,0,9,16,24,-8,20,5,2023-07-01,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15360,Chicago Red Stars,2023_15360,2023-07-01,0.6,train,No,0.6363636363636364,0.9285714285714286,0.2857142857142857,-1.0714285714285714,6,-5,0.9545454545454546,-7,0.5,14,22,8,12,6,13,13,0,4,1,9,18,33,-15,20,5,2023-07-01,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,21423,San Diego Wave FC,2023_21423,2023-08-19,0.7,train,Yes,0.7272727272727273,1.5,0.4375,0.25,4,-2,0.4090909090909091,0,0.5,16,22,6,12,6,24,24,0,7,3,6,23,19,4,24,5,2023-08-19,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15362,Portland Thorns FC,2023_15362,2023-08-19,0.7,train,Yes,0.6818181818181818,1.6666666666666667,0.4666666666666667,0.8666666666666667,6,-1,0.18181818181818182,1,0.5,15,22,7,12,6,25,25,0,7,4,4,34,21,13,24,5,2023-07-09,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15366,North Carolina Courage,2023_15366,2023-08-19,0.7,train,Yes,0.6818181818181818,1.7333333333333334,0.5333333333333333,0.5333333333333333,12,9,0.0,2,0.5,15,22,7,12,6,26,26,0,8,2,5,21,13,8,24,5,2023-07-09,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15363,OL Reign,2023_15363,2023-08-19,0.7,train,Yes,0.7272727272727273,1.5,0.4375,0.25,5,-1,0.4090909090909091,0,0.5,16,22,6,12,6,24,24,0,7,3,6,23,19,4,24,5,2023-08-18,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,21422,Angel City FC,2023_21422,2023-08-19,0.7,train,Yes,0.7272727272727273,1.125,0.25,-0.3125,9,2,0.8636363636363636,-6,0.5,16,22,6,12,6,18,18,0,4,6,6,19,24,-5,24,5,2023-08-19,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15364,Gotham FC,2023_15364,2023-08-19,0.7,train,Yes,0.7272727272727273,1.5625,0.4375,0.125,7,-1,0.18181818181818182,1,0.5,16,22,6,12,6,25,25,0,7,4,5,18,16,2,24,5,2023-08-19,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,18206,Orlando Pride,2023_18206,2023-08-19,0.7,train,No,0.6818181818181818,1.2666666666666666,0.4,-0.4,9,2,0.6818181818181818,-5,0.5,15,22,7,12,6,19,19,0,6,1,8,15,21,-6,24,5,2023-07-07,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15365,Washington Spirit,2023_15365,2023-08-19,0.7,train,No,0.7272727272727273,1.5625,0.375,0.0625,5,-4,0.18181818181818182,1,0.5,16,22,6,12,6,25,25,0,6,7,3,23,22,1,24,5,2023-08-19,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,20905,Racing Louisville FC,2023_20905,2023-08-19,0.7,train,No,0.7272727272727273,1.25,0.25,0.1875,8,2,0.5454545454545454,-4,0.5,16,22,6,12,6,20,20,0,4,8,4,20,17,3,24,5,2023-08-19,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,17346,Houston Dash,2023_17346,2023-08-19,0.7,train,No,0.7272727272727273,1.1875,0.25,-0.125,3,-2,0.6818181818181818,-5,0.5,16,22,6,12,6,19,19,0,4,7,5,11,13,-2,24,5,2023-08-19,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,20907,Kansas City Current,2023_20907,2023-08-19,0.7,train,No,0.7272727272727273,1.125,0.375,-0.5,9,1,0.8636363636363636,-6,0.5,16,22,6,12,6,18,18,0,6,0,10,18,26,-8,24,5,2023-08-18,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15360,Chicago Red Stars,2023_15360,2023-08-19,0.7,train,No,0.6818181818181818,1.0666666666666667,0.3333333333333333,-0.9333333333333333,6,-5,1.0,-8,0.5,15,22,7,12,6,16,16,0,5,1,9,19,33,-14,24,5,2023-07-07,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,21423,San Diego Wave FC,2023_21423,2023-09-03,0.8,train,Yes,0.8181818181818182,1.6666666666666667,0.5,0.3333333333333333,10,2,0.0,4,0.5,18,22,4,12,6,30,30,0,9,3,6,26,20,6,26,5,2023-09-03,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15362,Portland Thorns FC,2023_15362,2023-09-03,0.8,train,Yes,0.8181818181818182,1.6111111111111112,0.4444444444444444,0.7222222222222222,4,-2,0.09090909090909091,3,0.5,18,22,4,12,6,29,29,0,8,5,5,38,25,13,26,5,2023-09-02,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15366,North Carolina Courage,2023_15366,2023-09-03,0.8,train,Yes,0.8181818181818182,1.5555555555555556,0.4444444444444444,0.3888888888888889,5,-1,0.18181818181818182,2,0.5,18,22,4,12,6,28,28,0,8,4,6,26,19,7,26,5,2023-09-02,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15363,OL Reign,2023_15363,2023-09-03,0.8,train,Yes,0.8181818181818182,1.5,0.4444444444444444,0.2222222222222222,4,-2,0.3181818181818182,1,0.5,18,22,4,12,6,27,27,0,8,3,7,25,21,4,26,5,2023-09-03,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,21422,Angel City FC,2023_21422,2023-09-03,0.8,train,Yes,0.8181818181818182,1.3333333333333333,0.3333333333333333,-0.16666666666666666,11,3,0.5909090909090909,-2,0.5,18,22,4,12,6,24,24,0,6,6,6,22,25,-3,26,5,2023-09-01,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15364,Gotham FC,2023_15364,2023-09-03,0.8,train,Yes,0.8181818181818182,1.5,0.3888888888888889,0.1111111111111111,6,0,0.3181818181818182,1,0.5,18,22,4,12,6,27,27,0,7,6,5,21,19,2,26,5,2023-09-02,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,18206,Orlando Pride,2023_18206,2023-09-03,0.8,train,No,0.8181818181818182,1.2222222222222223,0.3888888888888889,-0.16666666666666666,9,7,0.7272727272727273,-4,0.5,18,22,4,12,6,22,22,0,7,1,10,21,24,-3,26,5,2023-09-03,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15365,Washington Spirit,2023_15365,2023-09-03,0.8,train,No,0.8181818181818182,1.4444444444444444,0.3333333333333333,-0.05555555555555555,3,-5,0.45454545454545453,0,0.5,18,22,4,12,6,26,26,0,6,8,4,24,25,-1,26,5,2023-09-03,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,20905,Racing Louisville FC,2023_20905,2023-09-03,0.8,train,No,0.8181818181818182,1.3333333333333333,0.2777777777777778,0.2222222222222222,9,2,0.5909090909090909,-2,0.5,18,22,4,12,6,24,24,0,5,9,4,22,18,4,26,5,2023-09-02,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,17346,Houston Dash,2023_17346,2023-09-03,0.8,train,No,0.8181818181818182,1.1111111111111112,0.2222222222222222,-0.16666666666666666,2,-3,0.8636363636363636,-6,0.5,18,22,4,12,6,20,20,0,4,8,6,12,15,-3,26,5,2023-09-03,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,20907,Kansas City Current,2023_20907,2023-09-03,0.8,train,No,0.8181818181818182,1.0555555555555556,0.3333333333333333,-0.5,7,0,1.0,-7,0.5,18,22,4,12,6,19,19,0,6,1,11,19,28,-9,26,5,2023-09-01,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15360,Chicago Red Stars,2023_15360,2023-09-03,0.8,train,No,0.8181818181818182,1.1111111111111112,0.3333333333333333,-0.9444444444444444,10,-1,0.8636363636363636,-6,0.5,18,22,4,12,6,20,20,0,6,2,10,22,39,-17,26,5,2023-09-03,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2024,18206,Orlando Pride,2024_18206,2024-05-24,0.4,train,Yes,0.4230769230769231,2.4545454545454546,0.7272727272727273,0.9090909090909091,15,7,0.0,15,0.5714285714285714,11,26,15,14,8,27,27,0,8,3,0,20,10,10,12,5,2024-05-24,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15365,Washington Spirit,2024_15365,2024-05-24,0.4,train,Yes,0.4230769230769231,2.1818181818181817,0.7272727272727273,0.8181818181818182,12,5,0.07692307692307693,12,0.5714285714285714,11,26,15,14,8,24,24,0,8,0,3,25,16,9,12,5,2024-05-24,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15364,Gotham FC,2024_15364,2024-05-24,0.4,train,Yes,0.38461538461538464,1.8,0.5,0.3,13,5,0.3076923076923077,6,0.5714285714285714,10,26,16,14,8,18,18,0,5,3,2,10,7,3,12,5,2024-05-24,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,20907,Kansas City Current,2024_20907,2024-05-24,0.4,train,Yes,0.38461538461538464,2.2,0.6,1.0,9,3,0.15384615384615385,10,0.5714285714285714,10,26,16,14,8,22,22,0,6,4,0,25,15,10,12,5,2024-05-18,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15366,North Carolina Courage,2024_15366,2024-05-24,0.4,train,Yes,0.4230769230769231,1.3636363636363635,0.45454545454545453,-0.09090909090909091,3,-7,0.46153846153846156,3,0.5714285714285714,11,26,15,14,8,15,15,0,5,0,6,13,14,-1,12,5,2024-05-24,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15362,Portland Thorns FC,2024_15362,2024-05-24,0.4,train,Yes,0.4230769230769231,1.7272727272727273,0.5454545454545454,0.7272727272727273,12,7,0.23076923076923078,7,0.5714285714285714,11,26,15,14,8,19,19,0,6,1,4,24,16,8,12,5,2024-05-24,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,22187,Bay FC,2024_22187,2024-05-24,0.4,train,Yes,0.4230769230769231,0.8181818181818182,0.2727272727272727,-0.7272727272727273,3,-4,0.8076923076923077,-3,0.5714285714285714,11,26,15,14,8,9,9,0,3,0,8,15,23,-8,12,5,2024-05-24,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15360,Chicago Red Stars,2024_15360,2024-05-24,0.4,train,Yes,0.38461538461538464,1.6,0.5,0.1,6,-2,0.38461538461538464,4,0.5714285714285714,10,26,16,14,8,16,16,0,5,1,4,15,14,1,12,5,2024-05-19,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,20905,Racing Louisville FC,2024_20905,2024-05-24,0.4,train,No,0.34615384615384615,1.0,0.1111111111111111,0.2222222222222222,5,2,0.8076923076923077,-3,0.5714285714285714,9,26,17,14,8,9,9,0,1,6,2,14,12,2,12,5,2024-05-18,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,21423,San Diego Wave FC,2024_21423,2024-05-24,0.4,train,No,0.38461538461538464,1.2,0.3,0.0,5,0,0.5769230769230769,0,0.5714285714285714,10,26,16,14,8,12,12,0,3,3,4,9,9,0,12,5,2024-05-23,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,19141,Utah Royals,2024_19141,2024-05-24,0.4,train,No,0.38461538461538464,0.4,0.1,-1.3,1,-6,1.0,-8,0.5714285714285714,10,26,16,14,8,4,4,0,1,1,8,6,19,-13,12,5,2024-05-17,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,21422,Angel City FC,2024_21422,2024-05-24,0.4,train,No,0.38461538461538464,1.1,0.3,-0.5,4,-4,0.6923076923076923,-1,0.5714285714285714,10,26,16,14,8,11,11,0,3,2,5,11,16,-5,12,5,2024-05-23,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15363,Seattle Reign FC,2024_15363,2024-05-24,0.4,train,No,0.4230769230769231,0.6363636363636364,0.18181818181818182,-0.8181818181818182,4,-5,0.9230769230769231,-5,0.5714285714285714,11,26,15,14,8,7,7,0,2,1,8,11,20,-9,12,5,2024-05-24,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,17346,Houston Dash,2024_17346,2024-05-24,0.4,train,No,0.4230769230769231,1.0909090909090908,0.2727272727272727,-0.6363636363636364,7,1,0.5769230769230769,0,0.5714285714285714,11,26,15,14,8,12,12,0,3,3,5,11,18,-7,12,5,2024-05-24,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,18206,Orlando Pride,2024_18206,2024-06-19,0.5,train,Yes,0.5,2.230769230769231,0.6153846153846154,0.7692307692307693,11,3,0.038461538461538464,14,0.5714285714285714,13,26,13,14,8,29,29,0,8,5,0,21,11,10,15,5,2024-06-15,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15365,Washington Spirit,2024_15365,2024-06-19,0.5,train,Yes,0.5,2.1538461538461537,0.6923076923076923,0.7692307692307693,13,5,0.15384615384615385,13,0.5714285714285714,13,26,13,14,8,28,28,0,9,1,3,27,17,10,15,5,2024-06-15,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
2024,15364,Gotham FC,2024_15364,2024-06-19,0.5,train,Yes,0.5,2.076923076923077,0.6153846153846154,0.5384615384615384,15,7,0.23076923076923078,12,0.5714285714285714,13,26,13,14,8,27,27,0,8,3,2,16,9,7,15,5,2024-06-19,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2024&limit=1000
